tick,population,births,deaths,moves,absorptions,mean_internal_energy
44618,395,0,0,0,6,98.10461072043339
44619,394,0,1,0,6,98.36921561092312
44620,394,0,0,0,5,98.37474338721917
44621,394,0,0,0,5,98.3353514093066
44622,394,0,0,1,5,98.35678946916921
44623,394,0,0,0,5,98.34527293298697
44624,394,0,0,0,5,98.33859460639037
44625,394,0,0,0,5,98.39570813787867
44626,393,0,1,0,5,98.63025511391999
44627,393,0,0,1,4,98.5851324268669
44628,393,0,0,0,4,98.62161559957019
44629,392,0,1,0,4,98.89194546285884
44630,392,0,0,1,3,98.86610158889927
44631,392,0,0,0,3,98.81017417345399
44632,392,0,0,0,3,98.83129283978514
44633,392,0,0,0,3,98.8130019266251
44634,392,0,0,0,3,98.76801515217156
44635,392,0,0,0,3,98.778650280781
44636,392,0,0,0,3,98.80143274756709
44637,392,0,0,0,3,98.79900980943974
44638,391,0,1,0,3,99.06292892958444
44639,391,0,0,0,2,99.07861333379033
44640,391,0,0,0,2,99.06512809035122
44641,391,0,0,0,2,99.04561523869341
44642,391,0,0,1,2,99.05112504048692
44643,391,0,0,0,2,99.05040389662729
44644,391,0,0,0,2,99.0655384821148
44645,391,0,0,1,2,99.03285561239889
44646,391,0,0,0,2,99.11188879229762
44647,391,0,0,0,2,99.1337057863219
44648,391,0,0,0,2,99.16275006065551
44649,391,0,0,0,2,99.08269742097548
44650,391,0,0,0,2,99.04662221002809
44651,391,0,0,0,2,99.03434910200689
44652,391,0,0,0,2,99.10684488291376
44653,391,0,0,0,2,99.13495765844884
44654,391,0,0,0,2,99.09604325093976
44655,391,0,0,0,2,99.04413564650181
44656,391,0,0,0,2,99.02217372492979
44657,391,0,0,0,2,98.98769049753942
44658,391,0,0,0,2,99.01462343723605
44659,391,0,0,0,2,99.06668141885297
44660,391,0,0,0,2,99.05927699083136
44661,391,0,0,0,2,99.03386698986712
44662,391,0,0,0,2,99.06137952717808
44663,391,0,0,0,2,99.08581733142876
44664,392,1,0,0,4,98.79239337656134
44665,392,0,0,0,4,98.79320852685825
44666,392,0,0,1,4,98.83099979533138
44667,392,0,0,0,4,98.88382994601768
44668,392,0,0,0,4,98.8733318488195
44669,392,0,0,0,4,98.89549413677443
44670,392,0,0,0,4,98.88023928024914
44671,392,0,0,1,4,98.86653586682773
44672,392,0,0,0,4,98.86402408637124
44673,392,0,0,0,4,98.8228365899066
44674,392,0,0,1,4,98.80775567228883
44675,391,0,1,0,4,99.05114689516871
44676,391,0,0,0,2,99.08323440528703
44677,390,0,1,0,2,99.29857508816511
44678,390,0,0,0,1,99.29835510902136
44679,390,0,0,0,1,99.3138101147765
44680,390,0,0,0,1,99.32493631111278
44681,390,0,0,0,1,99.30851952034304
44682,390,0,0,0,1,99.28864315141962
44683,390,0,0,0,1,99.26099892394245
44684,390,0,0,2,1,99.24067360573407
44685,390,0,0,0,1,99.26254844709077
44686,390,0,0,0,1,99.30934801552765
44687,391,1,0,0,2,99.05826600572647
44688,391,0,0,0,2,99.04446906845865
44689,391,0,0,0,2,99.030476174008
44690,392,1,0,0,4,98.84312838986223
44691,392,0,0,0,4,98.86385058718928
44692,393,1,0,0,5,98.54585521914692
44693,393,0,0,0,5,98.60290423864457
44694,393,0,0,0,5,98.61762185140233
44695,393,0,0,0,5,98.60354891292693
44696,394,1,0,0,6,98.35409584304912
44697,394,0,0,0,6,98.37762991639181
44698,394,0,0,0,6,98.3767647993423
44699,395,1,0,0,7,98.16755204185048
44700,395,0,0,0,7,98.15982109710056
44701,395,0,0,0,7,98.17080928684052
44702,394,0,1,0,7,98.3232272834357
44703,394,0,0,0,6,98.41880021952298
44704,394,0,0,0,6,98.34943608985856
44705,393,0,1,0,6,98.63019655331283
44706,393,0,0,0,5,98.63243725569387
44707,393,0,0,0,5,98.59257115519256
44708,393,0,0,0,5,98.61972347275693
44709,393,0,0,2,5,98.58417751895259
44710,393,0,0,0,5,98.57570709861238
44711,393,0,0,0,5,98.56450736241925
44712,393,0,0,0,5,98.56462090838869
44713,394,1,0,0,8,98.30859322913551
44714,394,0,0,0,8,98.2899951461487
44715,394,0,0,0,8,98.26239078185645
