tick,population,births,deaths,moves,attacks,mean_internal_energy
1,20,0,0,0,0,26.65
2,20,0,0,1,0,28.840107638330075
3,20,0,0,0,0,30.22061730226751
4,20,0,0,0,0,31.456744680584798
5,20,0,0,0,0,33.245878310765555
6,20,0,0,0,0,33.445718662262344
7,20,0,0,0,0,33.49571866226235
8,20,0,0,0,0,33.842575816642785
9,20,0,0,2,0,33.72873113593196
10,20,0,0,0,0,33.87873113593196
11,20,0,0,0,0,34.267439065977115
12,20,0,0,0,0,34.1712067331971
13,20,0,0,0,0,33.7212067331971
14,20,0,0,0,0,33.271206733197104
15,20,0,0,0,0,32.82120673319711
16,20,0,0,2,0,32.321206733197116
17,20,0,0,1,0,32.04620673319711
18,20,0,0,0,0,31.796206733197113
19,20,0,0,2,0,31.596206733197118
20,20,0,0,1,0,31.426332525332924
21,20,0,0,0,0,31.47633252533293
22,20,0,0,1,0,31.50133252533293
23,20,0,0,0,0,31.342019431378827
24,20,0,0,0,0,31.092019431378827
25,20,0,0,0,0,31.042019431378833
26,20,0,0,0,0,30.792019431378833
27,20,0,0,0,0,30.742019431378832
28,20,0,0,0,0,30.49201943137884
29,20,0,0,0,0,30.04201943137884
30,20,0,0,0,0,30.092019431378837
31,20,0,0,0,0,29.84696497220357
32,20,0,0,0,0,29.39696497220357
33,20,0,0,0,0,29.14696497220357
34,20,0,0,1,0,28.97196497220357
35,20,0,0,0,0,29.321964972203574
36,20,0,0,0,0,28.871964972203575
37,20,0,0,0,0,28.621964972203575
38,20,0,0,0,0,28.871964972203575
39,20,0,0,1,0,28.396964972203573
40,20,0,0,0,0,28.446964972203574
41,20,0,0,0,0,28.296964972203575
42,20,0,0,0,0,28.34696497220358
43,20,0,0,0,0,27.89696497220358
44,20,0,0,0,0,27.941201848899944
45,20,0,0,2,0,27.641201848899943
46,20,0,0,1,0,27.46620184889995
47,20,0,0,1,0,27.391201848899946
48,20,0,0,0,0,27.941201848899947
49,20,0,0,0,0,28.265223347020527
50,20,0,0,0,0,28.475159025120018
51,20,0,0,0,0,28.52515902512002
52,20,0,0,0,0,28.975159025120018
53,20,0,0,0,0,28.925159025120017
54,20,0,0,0,0,29.071726042239554
55,20,0,0,0,0,29.221726042239556
56,20,0,0,0,0,29.571726042239554
57,20,0,0,0,0,29.321726042239554
58,20,0,0,0,0,29.371726042239555
59,20,0,0,0,0,29.21264538203939
60,20,0,0,0,0,29.162645382039397
61,20,0,0,0,0,28.912645382039397
62,20,0,0,0,0,28.662645382039397
63,20,0,0,0,0,28.612645382039396
64,20,0,0,0,0,28.5626453820394
65,20,0,0,1,0,28.287645382039397
66,20,0,0,1,0,28.5126453820394
67,20,0,0,0,0,28.362645382039396
68,19,0,1,0,0,29.910002494339903
69,19,0,0,0,0,30.3021077574978
70,19,0,0,1,0,30.77316038907675
71,19,0,0,0,0,31.327578813229724
72,19,0,0,1,0,31.48625756534212
73,19,0,0,0,0,31.983625986394756
74,20,1,0,0,0,30.956944687075016
75,20,0,0,0,0,31.10694468707502
76,20,0,0,0,0,31.2047099412214
77,19,0,1,0,0,33.01628267297573
78,20,1,0,1,0,31.812968539326942
79,21,1,0,0,0,31.012350989835184
80,21,0,0,0,0,30.943303370787568
81,21,0,0,0,0,31.33905397588408
82,21,0,0,0,0,31.65095873778884
83,21,0,0,0,0,32.534292071122174
84,21,0,0,2,0,32.6081015949317
85,21,0,0,0,0,33.015244452074555
86,20,0,1,0,0,35.00748057405592
87,20,0,0,0,0,34.95748057405592
88,20,0,0,0,0,35.30748057405592
89,20,0,0,0,0,35.657480574055924
90,20,0,0,0,0,36.30748057405592
91,20,0,0,1,0,36.728369939206004
92,19,0,1,0,0,39.26107732757469
93,19,0,0,0,0,39.54791943283785
94,19,0,0,1,0,39.80844574862732
95,19,0,0,0,0,40.095287853890476
96,19,0,0,0,0,41.01370890652206
97,19,0,0,0,0,40.98476153810101
98,19,0,0,0,0,41.3768668012589
99,19,0,0,0,0,42.59203110675975
100,19,0,0,0,0,42.352557422549225
101,19,0,0,0,0,42.113083738338695
102,19,0,0,0,0,42.926812803522104
103,19,0,0,0,0,43.163448177528565
104,19,0,0,0,0,42.71344817752857
105,19,0,0,0,0,43.6687113354233
106,19,0,0,0,0,43.955553440686465
107,19,0,0,0,0,44.02134291437068
108,19,0,0,0,0,44.623974493318045
109,20,1,0,0,0,42.764737619961686
110,20,0,0,0,0,43.31473761996169
111,20,0,0,0,0,44.264737619961686
112,20,0,0,0,0,44.81473761996169
113,19,0,1,0,0,48.40258523953133
114,19,0,0,1,0,48.347322081636584
115,19,0,0,0,0,49.468768349721444
116,20,1,0,0,0,47.267829932235365
117,20,0,0,0,0,48.417829932235364
118,20,0,0,0,0,48.61532993223537
119,20,0,0,0,0,49.165329932235366
120,20,0,0,0,0,49.76032993223537
121,20,0,0,0,0,49.91032993223537
122,20,0,0,0,0,50.88782993223538
123,20,0,0,0,0,50.63782993223538
124,20,0,0,0,0,50.787829932235375
125,20,0,0,0,0,51.405329932235375
126,20,0,0,1,0,51.22032993223538
127,20,0,0,0,0,51.770329932235384
128,20,0,0,1,0,51.49532993223538
129,20,0,0,1,0,52.62032993223538
130,20,0,0,0,0,53.47032993223538
131,20,0,0,0,0,53.35782993223538
132,20,0,0,0,0,54.35466931732883
133,20,0,0,0,0,54.92240787709517
134,20,0,0,0,0,54.89490787709516
135,20,0,0,1,0,55.13240787709517
136,20,0,0,0,0,56.02990787709517
137,20,0,0,0,0,55.77990787709517
138,20,0,0,0,0,56.43509738703053
139,20,0,0,0,0,56.407597387030535
140,20,0,0,0,0,56.36026361465771
141,20,0,0,0,0,57.29026361465772
142,19,0,1,0,0,60.564534755331145
143,19,0,0,1,0,61.560625132211214
144,19,0,0,0,0,61.181677763790155
145,19,0,0,0,0,61.59746723747437
146,19,0,0,2,0,61.16588829010595
147,19,0,0,0,0,61.8869409216849
148,19,0,0,0,0,62.67904618484279
149,19,0,0,0,0,63.3869409216849
150,19,0,0,0,0,63.67378302694806
151,19,0,0,1,0,64.72378302694806
152,19,0,0,0,0,65.23430934273753
153,19,0,0,0,0,66.46851986905332
154,19,0,0,0,0,67.25683682952561
155,19,0,0,0,0,67.55830124169124
156,19,0,0,0,0,68.2793538732702
157,19,0,0,0,0,68.76882755748072
158,19,0,0,0,0,69.02409071537546
159,19,0,0,0,0,69.46356439958599
160,19,0,0,0,0,69.71619597853335
161,19,0,0,0,0,69.85303808379652
162,19,0,0,0,0,70.43461703116493
163,19,0,0,0,0,70.40566966274389
164,19,0,0,0,0,71.17409071537546
165,19,0,0,0,0,71.00566966274388
166,19,0,0,0,0,71.5195368623998
167,19,0,0,0,0,71.30374738871559
168,19,0,0,0,0,71.44058949397876
169,19,0,0,1,0,71.27216844134718
170,19,0,0,0,0,71.75901054661034
171,20,1,0,0,0,68.66606001927981
172,20,0,0,0,0,69.28606001927982
173,20,0,0,0,0,69.34856001927982
174,20,0,0,0,0,69.18856001927982
175,20,0,0,0,0,69.13856001927982
176,20,0,0,0,0,70.35856001927982
177,20,0,0,0,0,71.34696939689579
178,20,0,0,0,0,71.78946939689578
179,20,0,0,0,0,72.53946939689578
180,21,1,0,0,0,69.36616133037694
181,21,0,0,0,0,69.9185422827579
182,21,0,0,0,0,70.21139942561504
183,22,1,0,0,0,67.20860854263255
184,22,0,0,0,0,67.6290630880871
185,22,0,0,0,0,67.66542672445073
186,22,0,0,0,0,67.59951763354162
187,22,0,0,0,0,68.03231138956806
188,22,0,0,0,0,68.3095841168408
189,22,0,0,1,0,68.44594775320444
190,22,0,0,0,0,68.70503866229534
191,22,0,0,0,0,68.94822048047716
192,22,0,0,0,0,69.28685684411352
193,22,1,1,0,0,70.00437751569275
194,22,0,0,0,0,70.68846842478366
195,22,0,0,0,0,71.06801387932911
196,22,0,0,1,0,71.20210478842002
197,23,1,0,0,0,68.8846219715322
198,23,0,0,0,0,69.57592631935827
199,24,1,0,0,0,67.55192938938502
200,24,0,0,0,0,67.76859605605169
201,24,0,0,0,0,68.48526272271836
202,24,0,0,0,0,69.10192938938502
203,24,0,0,0,0,69.86859605605169
204,23,0,1,0,1,72.6954915367496
205,24,1,0,0,0,70.09776272271836
206,24,0,0,0,0,69.90817938938503
207,26,2,0,0,0,65.3306271286631
208,26,0,0,0,0,65.5306271286631
209,26,0,0,0,0,66.06908866712463
210,26,0,0,0,0,66.7133194363554
211,26,0,0,0,0,67.01716559020156
212,26,0,0,0,0,67.45755020558617
213,27,1,0,0,0,65.58875204982373
214,26,0,1,0,1,67.91379647072712
215,26,0,0,0,0,68.38687339380404
216,26,0,0,0,0,68.60610416303481
217,26,0,0,0,0,69.52533493226558
218,25,0,1,0,1,72.1315483295562
219,26,1,0,1,0,69.75852740501657
220,26,0,0,0,0,70.20083509732426
221,26,0,0,0,0,70.38352740501657
222,26,0,0,0,0,70.1946099710703
223,26,0,0,0,0,70.40230227876262
224,26,0,0,0,0,70.5142966357858
225,26,0,0,0,0,70.78352740501657
226,26,0,0,0,0,70.98929663578579
227,27,1,0,0,0,68.80821157520114
228,27,0,0,0,0,69.21561898260855
229,27,0,0,0,0,69.95265601964559
230,28,1,0,0,0,68.04541830465824
231,28,0,0,0,0,68.18291830465824
232,28,0,0,2,0,68.52398973322967
233,28,0,0,0,0,68.58648973322967
234,28,0,0,0,0,69.0293468760868
235,28,0,0,1,0,69.37220401894396
236,28,0,0,0,0,69.4650611618011
237,28,0,0,1,0,69.81327544751538
238,28,0,0,0,0,70.07934687608682
239,28,0,0,0,0,70.65434687608682
240,28,0,0,0,0,71.24541830465824
241,28,0,0,0,0,71.23794263619395
242,28,0,0,0,0,71.83794263619394
243,28,0,0,0,0,72.21472835047966
244,28,0,0,2,0,72.52365692190823
245,28,0,0,1,0,73.17008549333681
246,30,2,0,0,0,69.11707979378102
247,30,0,0,0,0,69.85932468069042
248,30,0,0,0,0,70.2034127587406
249,29,0,1,0,1,71.8345649228351
250,29,0,0,0,0,71.97249595731786
251,29,0,0,0,0,72.30525457800752
252,29,0,0,0,0,72.39318561249027
253,29,0,0,0,0,71.9742200952489
254,29,0,0,0,0,73.00008216421442
255,29,0,0,0,0,73.3190476814558
256,29,0,0,0,0,73.88284078490406
257,29,0,0,0,0,74.15525457800751
258,30,1,0,1,0,72.36674609207394
259,30,0,0,0,0,72.6434127587406
260,30,0,0,0,0,72.81674609207394
261,30,0,0,0,0,72.76674609207393
262,30,0,0,0,0,72.72159657197693
263,30,0,0,0,0,73.37051983534496
264,30,0,0,1,0,74.19718650201163
265,30,0,0,0,0,74.5788531686783
266,30,0,0,0,0,75.03718650201162
267,29,0,1,0,1,75.7164161227858
268,29,0,0,1,0,75.83365750209614
269,29,0,0,0,0,76.48882991588926
270,29,0,0,0,0,76.97503681244098
271,29,0,0,0,0,77.61641612278581
272,29,0,0,1,0,77.77848508830306
273,29,0,0,1,0,77.94227819175133
274,29,0,0,0,0,78.24400232968236
275,29,0,0,0,0,78.7508988814065
276,29,0,0,0,0,79.17676095037203
277,29,0,0,1,0,79.30779543313064
278,29,0,0,0,0,79.62848508830305
279,30,1,0,0,0,77.58586891869295
280,31,1,0,0,0,75.42987314712221
281,31,0,0,0,0,75.56213121163833
282,31,0,0,1,0,75.69116346970286
283,31,0,0,1,0,76.21051830841253
284,31,0,0,0,0,76.64833919245942
285,31,0,0,0,0,76.66446822471748
286,31,0,0,2,0,77.07575854729812
287,32,1,0,0,0,75.29550085359426
288,32,0,0,0,0,75.55956335359426
289,32,0,0,0,0,75.87673871530234
290,32,0,0,0,0,76.41423871530233
291,32,0,0,1,0,76.73455121530233
292,33,1,0,0,0,75.0062314815053
293,35,2,0,1,0,71.63517970171259
294,35,0,0,0,0,71.88660827314116
295,35,0,0,0,0,71.87089398742688
296,36,1,0,0,0,70.58420248777614
297,37,1,0,0,0,69.4670618799984
298,38,1,0,0,0,68.19161288315634
299,38,0,0,0,0,68.21003393578792
300,38,0,0,1,0,68.61398130420896
301,38,0,0,0,0,68.97187604105108
302,38,0,0,0,0,69.27187604105107
303,38,0,0,0,0,69.74687604105107
304,37,0,1,1,1,72.0183948182957
305,37,1,1,1,1,72.30244887234977
306,37,0,0,0,0,72.96223435036262
307,37,0,0,0,0,73.1987208368491
308,36,0,1,0,1,74.67646308231714
309,36,0,0,0,0,74.89590752676159
310,36,0,0,0,0,75.50489678714752
311,37,1,0,0,0,73.80341309019758
312,37,0,0,0,0,74.05071038749489
313,37,0,0,0,0,74.16223435036262
314,39,2,0,0,0,71.09622233239531
315,40,1,0,0,0,69.55806290682844
316,40,0,0,0,0,70.07681290682844
317,41,1,0,0,0,68.65176868958872
318,41,0,0,0,0,69.1566467383692
319,41,0,0,0,0,69.29201259202775
320,41,0,0,1,0,69.62250039690578
321,41,0,0,0,0,70.11030527495457
322,42,1,0,0,0,68.869583720789
323,42,1,1,0,1,67.4595680166479
324,41,0,1,1,1,69.11150869998079
325,41,0,0,0,0,69.72980138290761
326,42,1,0,0,0,68.53742515950505
327,42,0,0,0,0,68.77432992140982
328,42,0,0,0,0,69.32671087379077
329,43,1,0,0,0,68.17314340260319
330,43,0,0,0,0,68.26151549562645
331,43,0,0,0,0,68.64291084446364
332,43,0,0,1,0,68.79291084446366
333,43,0,0,0,0,69.2138410770218
334,44,1,0,1,0,67.69908622756219
335,44,0,0,2,0,68.2956771366531
336,44,0,0,1,0,68.72635895483492
337,45,1,0,0,0,67.49466208917191
338,46,1,0,0,0,66.64803900027688
339,47,1,0,0,0,66.06191051090929
340,47,0,0,0,0,66.58957008537737
341,47,0,0,1,0,66.8310594470795
342,47,0,0,0,0,66.7906339151646
343,50,3,0,0,0,63.57807652937849
344,51,1,0,0,0,62.924584832724015
345,49,0,2,1,2,64.72313931569234
346,49,0,0,1,0,64.89864951977398
347,50,1,0,0,0,64.3856765293785
348,50,0,0,0,0,64.6856765293785
349,51,1,0,0,0,63.714388754292635
350,51,0,0,0,0,64.53618863992196
351,51,0,0,0,0,64.95971805168666
352,51,0,0,1,0,65.39795334580431
353,53,2,0,0,0,63.750860766717366
354,53,0,0,0,0,64.45086076671737
355,53,0,0,0,0,64.95180416294377
356,53,0,0,1,0,65.15557774784943
357,53,0,0,0,0,65.68104944596264
358,53,0,0,1,0,66.13010604973623
359,54,1,0,0,0,65.27491890066705
360,54,0,0,0,0,65.24714112288926
361,54,0,0,0,0,65.58880778955593
362,53,0,1,0,1,67.22010604973623
363,53,0,0,0,0,67.7861437855853
364,53,0,0,0,0,67.87576642709472
365,53,0,0,0,0,67.92104944596264
366,53,0,0,0,0,68.20312491766076
367,54,1,0,0,0,67.67621519696334
368,54,0,0,0,0,67.92621519696334
369,54,0,0,0,0,68.06973371548186
370,54,0,0,1,0,67.92436334511149
371,54,0,0,0,0,68.7391781599263
372,54,0,0,0,0,69.41880778955593
373,55,1,0,0,0,68.83937492065492
374,55,0,0,0,0,69.15392037520037
375,55,0,0,0,0,69.37846582974582
376,55,0,0,0,0,69.99664764792765
377,56,1,0,0,0,68.85612809340299
378,57,1,0,1,0,68.04461707422047
379,57,1,1,0,1,67.97058198650117
380,57,0,0,2,0,68.1679504075538
381,55,0,2,0,2,70.36983790896947
382,55,0,0,0,0,70.49438336351493
383,55,0,0,1,0,71.06347427260584
384,55,0,0,0,0,71.38529245442403
385,54,0,1,1,1,73.31964972209855
386,54,0,0,0,0,73.89158938191268
387,54,1,1,0,1,73.41103382635713
388,54,0,0,0,0,73.32492271524602
389,53,0,1,1,1,74.20520427591103
390,53,0,0,1,0,74.4089778608167
391,53,0,0,1,0,74.70520427591103
392,53,0,0,0,0,75.16652503062802
393,53,0,0,0,0,75.51180804949595
394,55,2,0,1,0,72.922287756787
395,55,0,0,2,0,73.50174230224155
396,54,0,1,1,1,74.92807086339417
397,53,0,1,1,1,75.55086465326953
398,54,1,0,0,0,74.39066345598677
399,54,0,0,0,0,74.71010790043121
400,53,0,1,0,1,75.78973257779782
401,53,0,0,0,0,76.24727974760916
402,52,0,1,2,1,78.0453043581401
403,53,1,0,2,0,76.587845785345
404,53,0,0,0,0,76.81614767213745
405,53,0,0,2,0,77.14144432600503
406,53,2,2,0,2,75.58312880421292
407,53,0,0,0,0,75.46143069100538
408,53,0,0,0,0,75.87102651066424
409,51,0,2,0,2,76.86400794245499
410,51,0,0,0,0,76.93851774637655
411,51,0,0,0,0,77.42479225618048
412,52,1,0,1,0,76.41950778971547
413,52,0,0,1,0,76.64835394356163
414,51,0,1,1,1,78.3332236287295
415,51,0,0,0,0,78.86569358056894
416,51,0,0,0,0,79.26765436488267
417,51,0,0,0,0,79.5353014237062
418,51,0,0,1,0,79.81863475703953
419,51,0,0,0,0,80.0853014237062
420,50,0,1,0,1,81.63232032270595
421,51,1,0,1,0,80.35717678696662
422,50,0,1,0,1,81.69632032270594
423,51,1,0,2,0,80.44184748957258
424,52,1,0,1,0,79.3256902682079
425,52,0,0,0,0,79.81319026820789
426,52,0,0,0,0,79.72472872974635
427,54,2,0,1,0,77.26177581382983
428,54,0,0,0,0,77.97455162544459
429,52,0,2,2,2,80.80569026820791
430,53,1,0,0,0,79.81784705560021
431,52,0,1,0,1,81.45761334513098
432,54,2,0,0,0,79.20992396197798
433,54,0,0,0,0,79.62566470271871
434,55,1,0,1,0,78.463379889942
435,54,0,1,1,1,80.21124658342393
436,55,2,1,0,1,78.80649664554349
437,54,0,1,1,1,78.77631268311423
438,55,1,0,0,0,78.13128881614851
439,54,0,1,0,1,79.24964601644754
440,54,0,0,0,0,79.59223860904014
441,55,1,0,2,0,78.07056154342123
442,55,0,0,1,0,78.21965245251215
443,56,1,0,1,0,77.55144437300301
444,57,1,0,0,0,76.31545412084505
445,57,0,0,0,0,76.36633131382752
446,57,1,1,2,1,76.48738394540645
447,57,1,1,2,1,76.21995290359459
448,56,0,1,0,1,77.8703092054445
449,56,0,0,1,0,78.59173777687306
450,57,1,0,0,0,77.35065465798056
451,58,1,0,1,0,76.72305716387744
452,58,0,0,0,0,77.04891923284295
453,58,0,0,1,0,77.45064337077399
454,57,0,1,0,1,78.7497774649981
455,56,0,1,0,1,79.07895842818947
456,56,0,0,0,0,79.58145842818945
457,57,1,0,0,0,78.61511705225631
458,55,0,2,2,2,78.69730312688381
459,54,1,2,1,2,79.99541514131688
460,54,0,0,0,0,80.32319291909465
461,54,0,0,0,0,80.42226699316873
462,55,1,0,0,0,79.63458941147475
463,55,0,0,0,0,80.03549850238385
464,56,1,0,4,0,78.938436029127
465,55,0,1,0,1,80.50567604080013
466,56,1,0,0,0,79.33861039721441
467,56,0,0,0,0,79.72878896864299
468,56,1,1,0,1,79.75825325435726
469,56,0,0,1,0,79.90450745769841
470,55,0,1,1,1,81.39186213874748
471,55,0,0,0,0,81.82458941147476
472,55,0,0,1,0,82.25277122965659
473,55,1,1,1,1,82.33586213874749
474,57,2,0,0,0,79.85302487072126
475,57,0,0,0,0,80.26969153738793
476,59,2,0,0,0,78.05738180197784
477,60,1,0,1,0,76.78725877194488
478,62,2,0,0,0,74.57476655349504
479,62,1,1,0,1,74.59895641991336
480,63,2,1,0,1,72.8545285402322
481,63,0,0,2,0,72.96325869896233
482,61,0,2,1,2,75.25811963991194
483,62,1,0,0,0,74.72812300090352
484,61,0,1,0,1,74.52776436157407
485,61,0,0,0,0,75.02940370583637
486,61,0,0,1,0,75.17189358566094
487,62,1,0,0,0,74.0974778396132
488,61,0,1,0,1,75.69825616485276
489,61,0,0,0,0,75.97366600091834
490,62,1,0,0,0,75.23860687187127
491,62,0,0,0,0,75.11360687187127
492,62,0,0,0,0,75.65473590412932
493,62,0,0,2,0,75.97247783961319
494,62,0,0,1,0,76.59263912993579
495,62,0,0,0,0,76.96360687187128
496,62,0,0,0,0,77.69021977509706
497,63,1,0,1,0,76.88958136596855
498,64,1,0,0,0,76.23083790712529
499,64,1,1,1,1,76.1745879071253
500,64,0,0,2,0,76.01521290712529
501,65,1,0,0,0,75.36265302628411
502,65,0,0,0,0,75.85496071859181
503,65,0,0,0,0,76.26649918013027
504,67,2,0,1,0,74.53093204042489
505,67,1,1,1,1,74.88182756281294
506,67,0,0,1,0,74.84078278669355
507,67,0,0,0,0,75.36391711505176
508,66,0,1,0,1,76.37412798043134
509,67,1,0,0,0,75.54093204042489
510,67,0,0,0,0,75.782723085201
511,67,0,0,1,0,76.01108129415623
512,68,1,0,0,0,75.96238892218335
513,69,1,0,1,0,75.04844125664447
514,70,1,0,1,0,74.35949141553685
515,70,0,0,0,0,74.56513587682045
516,70,0,0,1,0,74.97155271614994
517,70,0,0,1,0,75.2786955732928
518,70,0,0,1,0,75.81083843043565
519,70,0,0,2,0,76.15514099254352
520,70,0,0,0,0,76.16728384968637
521,70,1,1,1,1,76.4944299680016
522,70,0,0,1,0,76.7237156822873
523,70,0,0,1,0,76.92800139657302
524,70,0,0,0,0,77.54300139657302
525,69,0,1,0,1,78.65594344579871
526,70,1,0,1,0,78.08800139657303
527,71,1,0,0,0,77.60952455523984
528,71,0,0,0,0,77.99684849890181
529,72,1,0,0,0,77.46355893641707
530,74,2,0,0,0,75.84765193813553
531,74,0,0,0,0,76.14089518137877
532,73,0,1,2,1,77.13981155372642
533,73,0,0,0,0,77.65488004687711
534,74,1,0,0,0,77.04353155182021
535,73,0,1,0,1,77.60371691554377
536,73,0,0,0,0,77.85782650458486
537,73,0,0,1,0,78.00851143609172
538,74,1,0,0,0,77.22326128154995
539,74,0,0,1,0,77.40627790610169
540,73,0,1,2,1,78.10067772108025
541,74,1,0,1,0,77.51891180593051
542,75,1,0,1,0,76.80865964851812
543,75,0,0,0,0,77.15732631518478
544,75,0,0,1,0,77.62799298185145
545,75,0,0,0,0,78.05999298185144
546,75,0,0,0,0,78.43332631518477
547,75,1,1,0,1,78.31665964851811
548,75,0,0,2,0,78.57199298185145
549,75,0,0,0,0,78.90132631518478
550,75,0,0,1,0,79.32748209583967
551,74,0,1,0,1,80.7105561782159
552,75,1,0,1,0,79.868415429173
553,75,0,0,0,0,80.33108209583968
554,75,0,0,0,0,80.48308209583968
555,75,0,0,1,0,80.59306854902822
556,75,0,0,0,0,80.71373521569488
557,76,1,0,0,0,80.0747386996989
558,77,1,0,0,0,79.41857326204047
559,77,1,1,0,1,79.59636546983266
560,79,2,0,1,0,77.92493849591285
561,80,1,0,0,0,77.40150176471394
562,80,0,0,0,0,77.96587676471395
563,80,0,0,2,0,77.97462676471395
564,79,0,1,1,1,78.98468533135589
565,79,0,0,1,0,79.29164735667234
566,79,0,0,0,0,79.65873596426728
567,79,0,0,0,0,79.8853182427483
568,77,1,3,0,3,80.37935248281968
569,77,0,0,1,0,80.7988330023002
570,77,0,0,0,0,81.11311871658592
571,77,0,0,3,0,81.2527291061963
572,76,1,2,0,2,81.36259093368797
573,76,0,0,0,0,81.77180146000376
574,76,0,0,0,0,82.06719619684587
575,75,0,1,2,1,82.21941039770815
576,74,0,1,1,1,82.2581862138934
577,75,1,0,0,0,81.4004770643748
578,75,0,0,0,0,81.72178795038658
579,73,0,2,0,2,82.6271794010821
580,74,1,0,1,0,81.74370400377018
581,75,1,0,1,0,80.59912128371991
582,77,2,0,0,0,78.80888436725965
583,76,0,1,1,1,78.77150126682885
584,76,0,0,0,0,79.1629486352499
585,77,2,1,0,1,78.67329995167525
586,77,0,0,1,0,79.07719605557133
587,77,0,0,0,0,79.40446878284406
588,77,0,0,0,0,79.84667657505186
589,77,0,0,0,0,80.339533717909
590,79,2,0,0,0,79.0189126111265
591,80,1,0,0,0,78.51617620348742
592,79,0,1,1,1,78.62397590226574
593,78,0,1,0,1,78.70377046511531
594,78,0,0,0,0,78.82748841383325
595,79,1,0,0,0,78.3809379275822
596,80,1,0,0,0,77.49992620348742
597,81,1,0,3,0,76.91350736146906
598,82,1,0,1,0,76.60846458876821
599,82,1,1,0,1,76.32858653998773
600,83,1,0,0,0,75.76137465396377
601,83,1,1,1,1,75.67992887083125
602,82,0,1,1,1,76.53456214974382
603,82,0,0,1,0,76.79553775949992
604,84,2,0,2,0,75.5500658413695
605,83,0,1,0,1,76.62946422500046
606,85,2,0,0,0,75.31418271382398
607,86,1,0,0,0,74.99775054285928
608,88,2,0,0,0,73.8956125822852
609,88,1,1,0,1,73.90072621864884
610,88,0,0,0,0,74.23412602820552
611,88,0,0,1,0,74.44435330093279
612,88,0,0,1,0,74.60514875547825
613,88,0,0,0,0,75.13526239184188
614,88,0,0,2,0,75.39048966456916
615,89,1,0,2,0,74.97374258968635
616,90,1,0,1,0,74.21903433868985
617,89,0,1,1,1,75.19846169080995
618,88,2,3,0,3,75.89895653206199
619,88,1,1,0,1,76.17282016842562
620,89,1,0,0,0,75.91357499799388
621,88,0,1,0,1,77.15509289569835
622,88,0,0,2,0,77.46077471388017
623,89,1,0,0,0,76.96964241372422
624,89,0,0,2,0,77.07020421147702
625,90,1,0,2,0,76.54331305357172
626,91,1,0,0,0,76.12745247056544
627,91,0,0,1,0,76.43294697605994
628,93,2,0,0,0,75.1644965034565
629,93,0,0,0,0,75.53546424539199
630,94,1,0,1,0,75.29363457360239
631,93,0,1,0,1,76.5053940851465
632,92,0,1,3,1,77.32447445563722
633,93,1,0,0,0,76.6032435475121
634,93,0,0,1,0,76.979049999125
635,95,2,0,0,0,75.75422789388026
636,95,0,0,0,0,75.609491051775
637,93,1,3,0,3,77.15980268729705
638,94,1,0,1,0,76.71706814534487
639,92,0,2,1,2,77.49073532520244
640,91,1,2,2,2,77.37568846064423
641,91,1,1,0,1,77.74920494416071
642,90,0,1,3,1,78.80519611020694
643,90,0,0,0,0,79.30352944354027
644,90,0,0,0,0,79.5107516657625
645,89,0,1,0,1,80.18222078560252
646,89,0,0,0,0,80.48615177482628
647,92,3,0,0,0,78.35888595608195
648,92,0,0,2,0,78.6007337821689
649,93,1,0,1,0,78.2367473974144
650,93,0,0,0,0,78.29040331139291
651,92,1,2,0,2,79.2878076952124
652,93,1,0,0,0,79.10030438666172
653,94,1,0,0,0,78.62583306339937
654,93,0,1,1,1,79.52772374150044
655,94,1,0,0,0,79.23423183462066
656,95,1,0,0,0,78.63281886794043
657,96,1,0,0,0,78.12778950473272
658,97,1,0,1,0,77.66461641705506
659,97,0,0,1,0,78.04090507684887
660,97,1,1,2,1,78.41093228762001
661,97,0,0,0,0,78.56814878246537
662,96,0,1,1,1,79.57771283228271
663,96,0,0,0,0,79.96625449894938
664,96,0,0,2,0,80.15583783228271
665,96,1,1,3,1,79.81781699894938
666,98,2,0,0,0,78.89653501937899
667,98,0,0,2,0,79.26184114182796
668,98,0,0,1,0,79.33710918333082
669,98,0,0,0,0,79.70404795884102
670,98,0,0,0,0,80.18160042781128
671,99,2,1,3,1,79.69364120748524
672,99,0,0,0,0,79.90309941338893
673,101,2,0,0,0,78.47432516757925
674,102,1,0,0,0,78.2003925678971
675,100,0,2,2,2,78.58040041925504
676,100,0,0,0,0,78.90340041925504
677,101,1,0,0,0,78.390000415104
678,99,0,2,1,2,79.95646506995459
679,100,1,0,0,0,79.74165786295018
680,100,1,1,1,1,79.75865786295017
681,100,0,0,1,0,79.96915786295018
682,100,0,0,1,0,80.50955168657985
683,101,2,1,1,1,79.31935810552461
684,101,0,0,0,0,79.43965513522758
685,100,0,1,0,1,80.49205168657986
686,101,1,0,1,0,79.98371454116818
687,101,1,1,0,1,80.105496719386
688,102,1,0,2,0,79.42259969272536
689,103,1,0,0,0,78.91995309376685
690,104,1,0,0,0,78.39572277555756
691,103,0,1,1,1,79.31568124910666
692,104,2,1,1,1,78.8193766217114
693,104,1,1,0,1,79.32697277555755
694,104,0,0,1,0,79.60644780647434
695,103,0,1,1,1,79.91971429003235
696,104,1,0,0,0,79.51965676736589
697,104,0,0,1,0,79.78648369044282
698,104,0,0,1,0,80.36388753659665
699,106,2,0,0,0,79.54522928118918
